,datetime,price,signal,action,position,equity,pnl
90,2023-10-27 16:00:00+00:00,1771.6162109375,0,Sem sinal,0,100000.0,0.0
91,2023-10-27 17:00:00+00:00,1762.0458984375,0,Sem sinal,0,100000.0,0.0
92,2023-10-27 18:00:00+00:00,1765.4110107421875,-1,SHORT aberto em 1765.4110107421875 | Stop: 1800.72 | Target: 1694.79,-1,100000.0,0.0
93,2023-10-27 19:00:00+00:00,1773.7847900390625,0,Posição mantida,-1,99952.7914584458,-47.20854155419008
94,2023-10-27 20:00:00+00:00,1781.4351806640625,0,Posição mantida,-1,99910.04909919933,-89.95090080067713
95,2023-10-27 21:00:00+00:00,1780.713134765625,0,Posição mantida,-1,99914.06743891149,-85.93256108851865
96,2023-10-27 22:00:00+00:00,1777.2164306640625,0,Posição mantida,-1,99933.57353826927,-66.42646173074085
97,2023-10-27 23:00:00+00:00,1780.2830810546875,0,Posição mantida,-1,99916.46232854333,-83.53767145666157
98,2023-10-28 00:00:00+00:00,1780.5185546875,0,Posição mantida,-1,99915.15087609988,-84.84912390011034
99,2023-10-28 01:00:00+00:00,1783.3345947265625,0,Posição mantida,-1,99899.49399267319,-100.50600732681491
100,2023-10-28 02:00:00+00:00,1791.92041015625,0,Posição mantida,-1,99852.06151309058,-147.93848690942136
101,2023-10-28 03:00:00+00:00,1789.7677001953125,0,Posição mantida,-1,99863.91144811438,-136.08855188562697
102,2023-10-28 04:00:00+00:00,1790.291748046875,0,Posição mantida,-1,99861.02411893575,-138.97588106425275
103,2023-10-28 05:00:00+00:00,1788.1380615234375,0,Posição mantida,-1,99872.90102889546,-127.09897110454227
104,2023-10-28 06:00:00+00:00,1786.9464111328125,0,Posição mantida,-1,99879.48491204629,-120.51508795371757
105,2023-10-28 07:00:00+00:00,1787.78271484375,0,Posição mantida,-1,99874.86340529074,-125.13659470926086
106,2023-10-28 08:00:00+00:00,1789.01123046875,0,Posição mantida,-1,99868.08232768679,-131.91767231320762
107,2023-10-28 09:00:00+00:00,1789.0093994140625,0,Posição mantida,-1,99868.09242768874,-131.90757231126838
108,2023-10-28 10:00:00+00:00,1790.76953125,0,Posição mantida,-1,99858.39316525498,-141.60683474501388
109,2023-10-28 11:00:00+00:00,1788.294677734375,0,Posição mantida,-1,99872.03637478148,-127.96362521852012
110,2023-10-28 12:00:00+00:00,1780.4718017578125,0,Posição mantida,-1,99915.4112353773,-84.5887646227017
111,2023-10-28 13:00:00+00:00,1787.139404296875,0,Posição mantida,-1,99878.41802658234,-121.5819734176593
112,2023-10-28 14:00:00+00:00,1786.2943115234375,0,Posição mantida,-1,99883.091489199,-116.90851080099817
113,2023-10-28 15:00:00+00:00,1789.9560546875,0,Posição mantida,-1,99862.87348294929,-137.12651705070854
114,2023-10-28 16:00:00+00:00,1787.029052734375,0,Posição mantida,-1,99879.02803281732,-120.97196718267811
115,2023-10-28 17:00:00+00:00,1785.6385498046875,0,Posição mantida,-1,99886.72097684768,-113.27902315231952
116,2023-10-28 18:00:00+00:00,1784.4456787109375,0,Posição mantida,-1,99893.33007893802,-106.66992106198703
117,2023-10-28 19:00:00+00:00,1777.5550537109375,0,Posição mantida,-1,99931.68119916512,-68.3188008348734
118,2023-10-28 20:00:00+00:00,1779.816650390625,0,Posição mantida,-1,99919.06110303398,-80.93889696602075
119,2023-10-28 21:00:00+00:00,1783.42919921875,0,Posição mantida,-1,99898.96886019106,-101.03113980894585
120,2023-10-28 22:00:00+00:00,1777.5689697265625,0,Posição mantida,-1,99931.60344722802,-68.39655277198764
121,2023-10-28 23:00:00+00:00,1776.547607421875,0,Posição mantida,-1,99937.3132662859,-62.68673371409905
122,2023-10-29 00:00:00+00:00,1778.85595703125,0,Posição mantida,-1,99924.41801577064,-75.58198422935259
123,2023-10-29 01:00:00+00:00,1774.6810302734375,0,Posição mantida,-1,99947.76515118426,-52.23484881574314
124,2023-10-29 02:00:00+00:00,1777.3065185546875,0,Posição mantida,-1,99933.07002653558,-66.92997346441688
125,2023-10-29 03:00:00+00:00,1775.1820068359375,0,Posição mantida,-1,99944.95777866087,-55.04222133912773
126,2023-10-29 04:00:00+00:00,1777.871826171875,0,Posição mantida,-1,99929.91162103896,-70.08837896103071
127,2023-10-29 05:00:00+00:00,1776.86669921875,0,Posição mantida,-1,99935.52871196473,-64.47128803527713
128,2023-10-29 06:00:00+00:00,1780.4034423828125,0,Posição mantida,-1,99915.79194196255,-84.20805803745156
129,2023-10-29 07:00:00+00:00,1783.451171875,0,Posição mantida,-1,99898.8469019096,-101.1530980904085
130,2023-10-29 08:00:00+00:00,1788.87353515625,0,Posição mantida,-1,99868.84190551785,-131.1580944821411
131,2023-10-29 09:00:00+00:00,1788.910400390625,0,Posição mantida,-1,99868.63853190576,-131.36146809424432
132,2023-10-29 10:00:00+00:00,1784.361328125,0,Posição mantida,-1,99893.79775786374,-106.2022421362685
133,2023-10-29 11:00:00+00:00,1790.1202392578125,0,Posição mantida,-1,99861.96888916317,-138.03111083683152
134,2023-10-29 12:00:00+00:00,1796.5390625,0,Posição mantida,-1,99826.73323164765,-173.26676835234366
135,2023-10-29 13:00:00+00:00,1792.8096923828125,0,Posição mantida,-1,99847.17462340239,-152.82537659761064
136,2023-10-29 14:00:00+00:00,1795.127197265625,0,Posição mantida,-1,99834.46194470953,-165.53805529046505
137,2023-10-29 15:00:00+00:00,1792.5836181640625,0,Posição mantida,-1,99848.4165137596,-151.58348624040642
138,2023-10-29 16:00:00+00:00,1789.70703125,0,Posição mantida,-1,99864.24582301136,-135.75417698863944
139,2023-10-29 17:00:00+00:00,1797.1124267578125,0,Posição mantida,-1,99823.59803680831,-176.40196319168467
140,2023-10-29 18:00:00+00:00,1796.6778564453125,0,Posição mantida,-1,99825.97411332832,-174.0258866716693
141,2023-10-29 19:00:00+00:00,1793.64306640625,0,Posição mantida,-1,99842.59936554362,-157.4006344563772
142,2023-10-29 20:00:00+00:00,1797.4998779296875,0,Posição mantida,-1,99821.48055985151,-178.51944014849687
143,2023-10-29 21:00:00+00:00,1795.43603515625,0,Posição mantida,-1,99832.77029186144,-167.22970813855542
144,2023-10-29 22:00:00+00:00,1806.1090087890625,0,Sem sinal,0,100000.0,0.0
145,2023-10-29 23:00:00+00:00,1795.319091796875,0,Sem sinal,0,100000.0,0.0
146,2023-10-30 00:00:00+00:00,1793.8011474609375,0,Sem sinal,0,100000.0,0.0
147,2023-10-30 01:00:00+00:00,1793.407470703125,0,Sem sinal,0,100000.0,0.0
148,2023-10-30 02:00:00+00:00,1784.7164306640625,0,Sem sinal,0,100000.0,0.0
149,2023-10-30 03:00:00+00:00,1784.02685546875,0,Sem sinal,0,100000.0,0.0
150,2023-10-30 04:00:00+00:00,1786.4012451171875,0,Sem sinal,0,100000.0,0.0
151,2023-10-30 05:00:00+00:00,1782.6048583984375,0,Sem sinal,0,100000.0,0.0
152,2023-10-30 06:00:00+00:00,1787.2528076171875,0,Sem sinal,0,100000.0,0.0
153,2023-10-30 07:00:00+00:00,1787.84326171875,0,Sem sinal,0,100000.0,0.0
154,2023-10-30 08:00:00+00:00,1820.5904541015625,0,Sem sinal,0,100000.0,0.0
155,2023-10-30 09:00:00+00:00,1818.610595703125,0,Sem sinal,0,100000.0,0.0
156,2023-10-30 10:00:00+00:00,1813.755126953125,0,Sem sinal,0,100000.0,0.0
157,2023-10-30 11:00:00+00:00,1815.789794921875,0,Sem sinal,0,100000.0,0.0
158,2023-10-30 12:00:00+00:00,1809.6673583984375,1,LONG aberto em 1809.6673583984375 | Stop: 1773.47 | Target: 1882.05,1,100000.0,0.0
159,2023-10-30 13:00:00+00:00,1819.0799560546875,0,Posição mantida,1,100052.0128608861,52.01286088610368
160,2023-10-30 14:00:00+00:00,1818.9783935546875,0,Posição mantida,1,100051.45163896026,51.45163896026928
161,2023-10-30 15:00:00+00:00,1819.842041015625,0,Posição mantida,1,100056.22404896661,56.22404896661326
162,2023-10-30 16:00:00+00:00,1813.273681640625,0,Posição mantida,1,100019.92810018621,19.928100186208386
163,2023-10-30 17:00:00+00:00,1798.261474609375,0,Posição mantida,1,99936.9724842738,-63.027515726187254
164,2023-10-30 18:00:00+00:00,1799.7806396484375,0,Posição mantida,1,99945.36720406589,-54.632795934108636
165,2023-10-30 19:00:00+00:00,1803.281005859375,0,Posição mantida,1,99964.70979868525,-35.29020131475713
166,2023-10-30 20:00:00+00:00,1802.1431884765625,0,Posição mantida,1,99958.42235929739,-41.577640702620265
167,2023-10-30 21:00:00+00:00,1812.8907470703125,0,Posição mantida,1,100017.8120506894,17.81205068940306
168,2023-10-30 22:00:00+00:00,1810.2744140625,0,Posição mantida,1,100003.35451518891,3.354515188911389
169,2023-10-30 23:00:00+00:00,1810.316650390625,0,Posição mantida,1,100003.58790796096,3.5879079609535403
170,2023-10-31 00:00:00+00:00,1813.298095703125,0,Posição mantida,1,100020.06300930299,20.063009302995205
171,2023-10-31 01:00:00+00:00,1811.96044921875,0,Posição mantida,1,100012.67133879423,12.671338794230103
172,2023-10-31 02:00:00+00:00,1804.6094970703125,0,Posição mantida,1,99972.05087827521,-27.949121724786252
173,2023-10-31 03:00:00+00:00,1796.1492919921875,0,Posição mantida,1,99925.30082203497,-74.69917796502412
174,2023-10-31 04:00:00+00:00,1800.6611328125,0,Posição mantida,1,99950.23270136282,-49.76729863718221
175,2023-10-31 05:00:00+00:00,1802.255859375,0,Posição mantida,1,99959.04496487135,-40.95503512864806
176,2023-10-31 06:00:00+00:00,1796.5723876953125,0,Posição mantida,1,99927.63879702889,-72.36120297110293
177,2023-10-31 07:00:00+00:00,1791.0787353515625,0,Posição mantida,1,99897.28154756947,-102.71845243053912
178,2023-10-31 08:00:00+00:00,1801.2169189453125,0,Posição mantida,1,99953.30390740647,-46.69609259352336
179,2023-10-31 09:00:00+00:00,1803.9063720703125,0,Posição mantida,1,99968.16549571174,-31.834504288255072
180,2023-10-31 10:00:00+00:00,1803.0648193359375,0,Posição mantida,1,99963.51517845609,-36.4848215439062
181,2023-10-31 11:00:00+00:00,1810.569580078125,0,Posição mantida,1,100004.98556641086,4.985566410866671
182,2023-10-31 12:00:00+00:00,1798.8421630859375,0,Posição mantida,1,99940.1812976166,-59.81870238340514
183,2023-10-31 13:00:00+00:00,1793.6834716796875,0,Posição mantida,1,99911.67500123948,-88.3249987605228
184,2023-10-31 14:00:00+00:00,1799.6485595703125,0,Posição mantida,1,99944.63734574408,-55.362654255927126
185,2023-10-31 15:00:00+00:00,1794.05810546875,0,Posição mantida,1,99913.74518163658,-86.25481836342375
186,2023-10-31 16:00:00+00:00,1804.1036376953125,0,Posição mantida,1,99969.25556137538,-30.744438624614734
187,2023-10-31 17:00:00+00:00,1801.7127685546875,0,Posição mantida,1,99956.04391156843,-43.95608843157706
188,2023-10-31 18:00:00+00:00,1809.2962646484375,0,Posição mantida,1,99997.94938142484,-2.050618575164531
189,2023-10-31 19:00:00+00:00,1809.8604736328125,0,Posição mantida,1,100001.06713111378,1.0671311137855355
190,2023-10-31 20:00:00+00:00,1814.330810546875,0,Posição mantida,1,100025.76966494309,25.76966494308941
191,2023-10-31 21:00:00+00:00,1805.8778076171875,0,Posição mantida,1,99979.05940689231,-20.940593107695584
192,2023-10-31 22:00:00+00:00,1810.5093994140625,0,Posição mantida,1,100004.65301543799,4.653015437987573
193,2023-10-31 23:00:00+00:00,1816.8614501953125,0,Posição mantida,1,100039.75366944366,39.75366944365844
194,2023-11-01 00:00:00+00:00,1818.3912353515625,0,Posição mantida,1,100048.20707470154,48.2070747015384
195,2023-11-01 01:00:00+00:00,1813.805908203125,0,Posição mantida,1,100022.86911893217,22.869118932167254
196,2023-11-01 02:00:00+00:00,1811.595947265625,0,Posição mantida,1,100010.6571456806,10.657145680597058
197,2023-11-01 03:00:00+00:00,1811.380615234375,0,Posição mantida,1,100009.46724727054,9.467247270535939
198,2023-11-01 04:00:00+00:00,1808.840576171875,0,Posição mantida,1,99995.43130276,-4.568697239996089
199,2023-11-01 05:00:00+00:00,1800.8043212890625,0,Posição mantida,1,99951.02394333278,-48.97605666722593
200,2023-11-01 06:00:00+00:00,1803.99072265625,0,Posição mantida,1,99968.63160671025,-31.368393289755716
201,2023-11-01 07:00:00+00:00,1805.155517578125,0,Posição mantida,1,99975.06812067216,-24.931879327841912
202,2023-11-01 08:00:00+00:00,1805.8046875,0,Posição mantida,1,99978.65535408753,-21.344645912473315
203,2023-11-01 09:00:00+00:00,1804.967041015625,0,Posição mantida,1,99974.02662229056,-25.973377709438417
204,2023-11-01 10:00:00+00:00,1795.41650390625,0,Posição mantida,1,99921.25152489461,-78.74847510538908
205,2023-11-01 11:00:00+00:00,1800.4957275390625,0,Posição mantida,1,99949.31869209658,-50.68130790341407
206,2023-11-01 12:00:00+00:00,1816.557861328125,0,Posição mantida,1,100038.07607457641,38.07607457640971
207,2023-11-01 13:00:00+00:00,1801.2156982421875,0,Posição mantida,1,99953.29716195064,-46.70283804936282
208,2023-11-01 14:00:00+00:00,1789.22314453125,0,Posição mantida,1,99887.02778014806,-112.9722198519445
209,2023-11-01 15:00:00+00:00,1793.0074462890625,0,Posição mantida,1,99907.93936779564,-92.06063220435712
210,2023-11-01 16:00:00+00:00,1797.7276611328125,0,Posição mantida,1,99934.02269643526,-65.97730356473707
211,2023-11-01 17:00:00+00:00,1805.879150390625,0,Posição mantida,1,99979.06682689373,-20.933173106272296
212,2023-11-01 18:00:00+00:00,1822.83447265625,0,Posição mantida,1,100072.7598594112,72.75985941120888
213,2023-11-01 19:00:00+00:00,1834.3895263671875,0,Posição mantida,1,100136.61166984096,136.61166984096474
214,2023-11-01 20:00:00+00:00,1849.1226806640625,0,Posição mantida,1,100218.02527454849,218.02527454848342
215,2023-11-01 21:00:00+00:00,1846.2386474609375,0,Posição mantida,1,100202.08846058242,202.08846058242358
216,2023-11-01 22:00:00+00:00,1842.758544921875,0,Posição mantida,1,100182.85784053,182.8578405300041
217,2023-11-01 23:00:00+00:00,1846.770751953125,0,Posição mantida,1,100205.02880478279,205.0288047827986
218,2023-11-02 00:00:00+00:00,1848.0467529296875,0,Posição mantida,1,100212.07982977168,212.07982977167637
219,2023-11-02 01:00:00+00:00,1857.0106201171875,0,Posição mantida,1,100261.61306109124,261.6130610912326
220,2023-11-02 02:00:00+00:00,1864.7745361328125,0,Posição mantida,1,100304.5155093207,304.51550932070194
221,2023-11-02 03:00:00+00:00,1859.491455078125,0,Posição mantida,1,100275.32185099355,275.32185099355513
222,2023-11-02 04:00:00+00:00,1852.5849609375,0,Posição mantida,1,100237.15741094566,237.1574109456498
223,2023-11-02 05:00:00+00:00,1837.97119140625,0,Posição mantida,1,100156.40351181921,156.40351181921864
224,2023-11-02 06:00:00+00:00,1836.232666015625,0,Posição mantida,1,100146.79663361282,146.79663361280905
225,2023-11-02 07:00:00+00:00,1834.1640625,0,Posição mantida,1,100135.36578414743,135.3657841474365
226,2023-11-02 08:00:00+00:00,1834.1610107421875,0,Posição mantida,1,100135.34892050784,135.34892050783841
227,2023-11-02 09:00:00+00:00,1835.318115234375,0,Posição mantida,1,100141.74293809796,141.74293809796401
228,2023-11-02 10:00:00+00:00,1836.6846923828125,0,Posição mantida,1,100149.29447591012,149.29447591012223
229,2023-11-02 11:00:00+00:00,1836.880126953125,0,Posição mantida,1,100150.37442339,150.37442339000285
230,2023-11-02 12:00:00+00:00,1837.60205078125,0,Posição mantida,1,100154.3636859734,154.36368597339768
231,2023-11-02 13:00:00+00:00,1825.380126953125,0,Posição mantida,1,100086.8268330186,86.82683301860061
232,2023-11-02 14:00:00+00:00,1816.8919677734375,0,Posição mantida,1,100039.92230583965,39.9223058396414
233,2023-11-02 15:00:00+00:00,1805.2164306640625,0,Posição mantida,1,99975.40471891854,-24.595281081458698
234,2023-11-02 16:00:00+00:00,1800.218994140625,0,Posição mantida,1,99947.7894972578,-52.21050274219596
235,2023-11-02 17:00:00+00:00,1805.3411865234375,0,Posição mantida,1,99976.09410450532,-23.90589549467581
236,2023-11-02 18:00:00+00:00,1807.172119140625,0,Posição mantida,1,99986.21161371877,-13.788386281227138
237,2023-11-02 19:00:00+00:00,1812.2264404296875,0,Posição mantida,1,100014.14117362163,14.141173621624592
238,2023-11-02 20:00:00+00:00,1805.6925048828125,0,Posição mantida,1,99978.0354466959,-21.96455330411018
239,2023-11-02 21:00:00+00:00,1802.2545166015625,0,Posição mantida,1,99959.03754486993,-40.96245513007135
240,2023-11-02 22:00:00+00:00,1797.1322021484375,0,Posição mantida,1,99930.73226307682,-69.26773692317533
241,2023-11-02 23:00:00+00:00,1800.777587890625,0,Posição mantida,1,99950.87621784989,-49.12378215010782
242,2023-11-03 00:00:00+00:00,1787.168701171875,0,Posição mantida,1,99875.67517797042,-124.32482202957895
243,2023-11-03 01:00:00+00:00,1790.68017578125,0,Posição mantida,1,99895.07915623792,-104.92084376208966
244,2023-11-03 02:00:00+00:00,1797.8494873046875,0,Posição mantida,1,99934.69589292804,-65.30410707196954
245,2023-11-03 03:00:00+00:00,1800.0546875,0,Posição mantida,1,99946.88155890182,-53.11844109817332
246,2023-11-03 04:00:00+00:00,1790.9444580078125,0,Posição mantida,1,99896.53954742714,-103.46045257286885
247,2023-11-03 05:00:00+00:00,1799.17431640625,0,Posição mantida,1,99942.01673615049,-57.983263849517016
248,2023-11-03 06:00:00+00:00,1796.2188720703125,0,Posição mantida,1,99925.68531301782,-74.31468698218092
249,2023-11-03 07:00:00+00:00,1796.4708251953125,0,Posição mantida,1,99927.07757510306,-72.92242489693734
250,2023-11-03 08:00:00+00:00,1797.9942626953125,0,Posição mantida,1,99935.49590399058,-64.50409600942231
251,2023-11-03 09:00:00+00:00,1792.2008056640625,0,Posição mantida,1,99903.48197057699,-96.51802942300391
252,2023-11-03 10:00:00+00:00,1784.7239990234375,0,Posição mantida,1,99862.16605356094,-137.83394643905655
253,2023-11-03 11:00:00+00:00,1789.69677734375,0,Posição mantida,1,99889.64501701373,-110.35498298627377
254,2023-11-03 12:00:00+00:00,1795.7305908203125,0,Posição mantida,1,99922.98713068207,-77.01286931792283
255,2023-11-03 13:00:00+00:00,1806.822998046875,0,Posição mantida,1,99984.28241334872,-15.717586651282645
256,2023-11-03 14:00:00+00:00,1807.6241455078125,0,Posição mantida,1,99988.70945601609,-11.290543983913937
257,2023-11-03 15:00:00+00:00,1808.8214111328125,0,Posição mantida,1,99995.32539910333,-4.6746008966735975
258,2023-11-03 16:00:00+00:00,1813.3983154296875,0,Posição mantida,1,100020.6168112274,20.61681122740744
259,2023-11-03 17:00:00+00:00,1802.54052734375,0,Posição mantida,1,99960.61800517309,-39.381994826910294
260,2023-11-03 18:00:00+00:00,1815.870849609375,0,Posição mantida,1,100034.27973203002,34.27973203002033
261,2023-11-03 19:00:00+00:00,1814.3580322265625,0,Posição mantida,1,100025.92008860831,25.920088608308856
262,2023-11-03 20:00:00+00:00,1828.972412109375,0,Posição mantida,1,100106.67736046265,106.67736046265696
263,2023-11-03 21:00:00+00:00,1829.8975830078125,0,Posição mantida,1,100111.78974144331,111.78974144330445
264,2023-11-03 22:00:00+00:00,1831.747314453125,0,Posição mantida,1,100122.01113067668,122.01113067668024
