timestamp,side,price,qty,alloc,reason
2023-10-19 22:00:00+00:00,buy,1565.33251953125,63.75642156203707,100000.0,
2023-10-20 17:00:00+00:00,sell,1609.572998046875,63.75642156203707,,signal_exit
2023-10-21 14:00:00+00:00,buy,1623.03076171875,62.97511115203693,102415.37336915174,
2023-10-22 02:00:00+00:00,sell,1626.1614990234375,62.97511115203693,,signal_exit
2023-10-22 06:00:00+00:00,buy,1645.0228271484375,62.00429458791708,102202.88574985963,
2023-10-22 07:00:00+00:00,sell,1631.3890380859375,62.00429458791708,,signal_exit
2023-10-22 22:00:00+00:00,buy,1667.6666259765625,53.46515644067979,89340.73852578913,
2023-10-23 10:00:00+00:00,sell,1673.059814453125,53.46515644067979,,signal_exit
2023-10-23 18:00:00+00:00,buy,1702.1029052734375,44.05640184062714,75138.80718319185,
2023-10-24 11:00:00+00:00,sell,1845.3614501953125,22.02820092031357,,partial_tp
2023-10-24 14:00:00+00:00,sell,1781.863525390625,22.02820092031357,,signal_exit
2023-10-25 14:00:00+00:00,buy,1808.04345703125,39.9062578906061,72296.84215802811,
2023-10-25 18:00:00+00:00,sell,1791.300537109375,39.9062578906061,,signal_exit
2023-10-26 03:00:00+00:00,buy,1816.8814697265625,48.6588554670529,88584.54192003152,
2023-10-26 13:00:00+00:00,sell,1808.6851806640625,48.6588554670529,,signal_exit
2023-10-28 10:00:00+00:00,buy,1790.9527587890625,57.82896595596156,103776.49911497808,
2023-10-28 11:00:00+00:00,sell,1788.518798828125,57.82896595596156,,signal_exit
2023-10-28 13:00:00+00:00,buy,1787.8594970703125,57.61912154712925,103221.33634357085,
2023-10-28 14:00:00+00:00,sell,1786.5023193359375,57.61912154712925,,signal_exit
2023-10-28 15:00:00+00:00,buy,1790.6954345703125,57.254493015612205,102730.82089348159,
2023-10-28 17:00:00+00:00,sell,1785.3076171875,57.254493015612205,,signal_exit
2023-10-29 07:00:00+00:00,buy,1783.630859375,57.07931285299113,102012.44873398302,
2023-10-30 01:00:00+00:00,sell,1793.283203125,57.07931285299113,,signal_exit
2023-10-30 08:00:00+00:00,buy,1820.1741943359375,51.78449707506225,94445.69663596507,
2023-10-30 17:00:00+00:00,sell,1798.07861328125,51.78449707506225,,signal_exit
2023-10-31 18:00:00+00:00,buy,1809.1595458984375,55.51420750566738,100635.32910006495,
2023-11-01 05:00:00+00:00,sell,1800.91796875,55.51420750566738,,signal_exit
2023-11-01 18:00:00+00:00,buy,1821.3538818359375,54.06899874202155,98676.13301178695,
2023-11-02 07:00:00+00:00,sell,1836.012451171875,54.06899874202155,,signal_exit
2023-11-03 20:00:00+00:00,buy,1829.4061279296875,54.647741633306694,100173.25994137232,
2023-11-04 13:00:00+00:00,sell,1836.4981689453125,54.647741633306694,,signal_exit
2023-11-04 22:00:00+00:00,buy,1858.3612060546875,53.78902478862132,100159.75649167114,
2023-11-05 13:00:00+00:00,sell,1871.2481689453125,53.78902478862132,,signal_exit
2023-11-06 11:00:00+00:00,buy,1899.6446533203125,46.30193959129274,88133.49898092118,
2023-11-06 18:00:00+00:00,sell,1894.81103515625,46.30193959129274,,signal_exit
2023-11-07 19:00:00+00:00,buy,1895.24267578125,49.12559732691204,93291.51155030963,
2023-11-07 22:00:00+00:00,sell,1881.047119140625,49.12559732691204,,signal_exit
2023-11-08 01:00:00+00:00,buy,1889.56396484375,46.68380444445697,88388.81224454749,
2023-11-08 02:00:00+00:00,sell,1888.457763671875,46.68380444445697,,signal_exit
2023-11-08 13:00:00+00:00,buy,1889.1282958984375,50.83204771286649,96220.70107498551,
2023-11-08 14:00:00+00:00,sell,1887.2440185546875,50.83204771286649,,signal_exit
2023-11-08 15:00:00+00:00,buy,1889.4451904296875,51.722237743303324,97922.1776977408,
2023-11-08 21:00:00+00:00,sell,1888.191162109375,51.722237743303324,,signal_exit
2023-11-08 22:00:00+00:00,buy,1891.417236328125,51.42768876177971,97466.14924704244,
2023-11-09 11:00:00+00:00,sell,1913.760009765625,51.42768876177971,,signal_exit
2023-11-09 14:00:00+00:00,buy,1988.8385009765625,28.5423743069864,56879.932796612,
2023-11-10 07:00:00+00:00,sell,2101.89501953125,28.5423743069864,,signal_exit
2023-11-11 14:00:00+00:00,buy,2083.887939453125,47.11626554450581,98381.78108243135,
2023-11-11 15:00:00+00:00,sell,2069.601318359375,47.11626554450581,,signal_exit
2023-11-11 16:00:00+00:00,buy,2086.048828125,42.91718193275817,89706.75057841443,
2023-11-11 17:00:00+00:00,sell,2071.071533203125,42.91718193275817,,signal_exit
2023-11-12 21:00:00+00:00,buy,2059.962646484375,48.03649252118819,99151.68362903177,
2023-11-12 23:00:00+00:00,sell,2045.3544921875,48.03649252118819,,signal_exit
2023-11-13 01:00:00+00:00,buy,2063.7529296875,47.418002776871226,98055.15245560922,
2023-11-13 03:00:00+00:00,sell,2040.7991943359375,47.418002776871226,,signal_exit
2023-11-13 08:00:00+00:00,buy,2058.56884765625,46.8208418527394,96577.08062032993,
2023-11-13 11:00:00+00:00,sell,2048.1337890625,46.8208418527394,,signal_exit
2023-11-13 12:00:00+00:00,buy,2055.6416015625,46.46342550511591,95703.55753448534,
2023-11-13 13:00:00+00:00,sell,2050.470947265625,46.46342550511591,,signal_exit
2023-11-13 14:00:00+00:00,buy,2077.73486328125,39.440315985850695,82110.74102468014,
2023-11-13 21:00:00+00:00,sell,2060.93115234375,39.440315985850695,,signal_exit
2023-11-15 18:00:00+00:00,buy,2039.4290771484375,44.47513187479332,90885.64845236954,
2023-11-16 08:00:00+00:00,sell,2042.7476806640625,44.47513187479332,,signal_exit
2023-11-18 16:00:00+00:00,buy,1964.8082275390625,46.05692893939898,90674.3816786704,
2023-11-19 01:00:00+00:00,sell,1952.0673828125,46.05692893939898,,signal_exit
2023-11-19 03:00:00+00:00,buy,1957.380126953125,47.38074431227121,92927.98328365429,
2023-11-19 11:00:00+00:00,sell,1952.632568359375,47.38074431227121,,signal_exit
2023-11-19 16:00:00+00:00,buy,1969.5225830078125,46.78671195911456,92332.15008833449,
2023-11-20 16:00:00+00:00,sell,2021.1248779296875,46.78671195911456,,signal_exit
2023-11-20 17:00:00+00:00,buy,2058.482177734375,29.999585884847622,61877.367618607765,
2023-11-20 20:00:00+00:00,sell,2036.28662109375,29.999585884847622,,signal_exit
2023-11-22 09:00:00+00:00,buy,2010.2725830078125,27.575862933935902,55546.09339566405,
2023-11-23 04:00:00+00:00,sell,2062.897216796875,27.575862933935902,,signal_exit
2023-11-24 07:00:00+00:00,buy,2080.639892578125,45.417665643425224,94687.18132814174,
2023-11-24 18:00:00+00:00,sell,2091.699951171875,45.417665643425224,,signal_exit
2023-11-25 20:00:00+00:00,buy,2084.23193359375,45.39826252926868,94810.12875067569,
2023-11-26 00:00:00+00:00,sell,2081.989501953125,45.39826252926868,,signal_exit
2023-11-26 06:00:00+00:00,buy,2089.49755859375,45.05437628128151,94329.66858086361,
2023-11-26 10:00:00+00:00,sell,2085.2685546875,45.05437628128151,,signal_exit
2023-11-26 12:00:00+00:00,buy,2089.10888671875,44.791848146719964,93762.57316219385,
2023-11-26 13:00:00+00:00,sell,2082.9716796875,44.791848146719964,,signal_exit
2023-11-28 15:00:00+00:00,buy,2037.6190185546875,40.40274829651209,82490.38910906918,
2023-11-29 05:00:00+00:00,sell,2054.37158203125,40.40274829651209,,signal_exit
2023-11-29 06:00:00+00:00,buy,2062.774169921875,45.217017795354415,93459.41517951389,
2023-11-29 10:00:00+00:00,sell,2048.3017578125,45.217017795354415,,signal_exit
2023-11-30 11:00:00+00:00,buy,2045.76318359375,45.09221588173685,92432.86083919702,
2023-11-30 13:00:00+00:00,sell,2036.047607421875,45.09221588173685,,signal_exit
2023-11-30 20:00:00+00:00,buy,2045.4898681640625,44.704707331545784,91626.27846284227,
2023-12-01 13:00:00+00:00,sell,2080.826904296875,44.704707331545784,,signal_exit
2023-12-02 18:00:00+00:00,buy,2148.82568359375,41.25931827673879,88836.75631325183,
2023-12-03 06:00:00+00:00,sell,2158.0849609375,41.25931827673879,,signal_exit
2023-12-03 22:00:00+00:00,buy,2205.7646484375,42.015934051772746,92862.98797843858,
2023-12-04 13:00:00+00:00,sell,2240.16748046875,42.015934051772746,,signal_exit
2023-12-05 16:00:00+00:00,buy,2235.96484375,37.28022106038591,83524.31228281689,
2023-12-06 05:00:00+00:00,sell,2269.83154296875,37.28022106038591,,signal_exit
2023-12-07 05:00:00+00:00,buy,2265.31884765625,41.79148203470319,94860.75343156385,
2023-12-07 08:00:00+00:00,sell,2246.214111328125,41.79148203470319,,signal_exit
2023-12-07 14:00:00+00:00,buy,2267.558349609375,41.23267730663721,93684.8714463068,
2023-12-08 07:00:00+00:00,sell,2354.384765625,41.23267730663721,,signal_exit
2023-12-09 07:00:00+00:00,buy,2384.18408203125,40.554614044509606,96883.43212208494,
2023-12-09 08:00:00+00:00,sell,2362.85546875,40.554614044509606,,signal_exit
2023-12-10 18:00:00+00:00,buy,2357.28271484375,40.48804817070709,95633.04219495885,
