timestamp,side,price,qty,alloc,reason
2023-10-20 00:00:00+00:00,buy,1564.6300048828125,63.78504802320649,100000.0,
2023-10-20 17:00:00+00:00,sell,1609.572998046875,63.78504802320649,,signal_exit
2023-10-21 14:00:00+00:00,buy,1623.03076171875,63.00338680694143,102461.35759532182,
2023-10-22 02:00:00+00:00,sell,1626.1614990234375,63.00338680694143,,signal_exit
2023-10-22 06:00:00+00:00,buy,1645.0228271484375,62.03213434880504,102248.77456966229,
2023-10-22 07:00:00+00:00,sell,1631.3890380859375,62.03213434880504,,signal_exit
2023-10-22 22:00:00+00:00,buy,1667.6666259765625,60.44023009990028,100996.14689774327,
2023-10-23 10:00:00+00:00,sell,1673.059814453125,60.44023009990028,,signal_exit
2023-10-23 18:00:00+00:00,buy,1702.1029052734375,59.17153648246578,100917.87991613046,
2023-10-24 14:00:00+00:00,sell,1781.863525390625,59.17153648246578,,signal_exit
2023-10-25 14:00:00+00:00,buy,1808.04345703125,58.08172448679374,105224.73139422761,
2023-10-25 18:00:00+00:00,sell,1791.300537109375,58.08172448679374,,signal_exit
2023-10-26 03:00:00+00:00,buy,1816.8814697265625,57.0351312764763,103833.74062089348,
2023-10-26 13:00:00+00:00,sell,1808.6851806640625,57.0351312764763,,signal_exit
2023-10-28 10:00:00+00:00,buy,1790.9527587890625,57.369673465860735,102952.27952355809,
2023-10-28 11:00:00+00:00,sell,1788.518798828125,57.369673465860735,,signal_exit
2023-10-28 13:00:00+00:00,buy,1787.8594970703125,57.16149569518239,102401.52599737035,
2023-10-28 14:00:00+00:00,sell,1786.5023193359375,57.16149569518239,,signal_exit
2023-10-28 15:00:00+00:00,buy,1790.6954345703125,56.79976313704883,101914.90634688223,
2023-10-28 17:00:00+00:00,sell,1785.3076171875,56.79976313704883,,signal_exit
2023-10-29 07:00:00+00:00,buy,1783.630859375,56.62597430024133,101202.23968345301,
2023-10-30 01:00:00+00:00,sell,1793.283203125,56.62597430024133,,signal_exit
2023-10-30 08:00:00+00:00,buy,1820.1741943359375,55.56645591355159,101343.31575606429,
